,GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
161,2024-04-13 16:54:12.426042+00:00,G10,-1664974.7728759423,17355681.108974405,20143798.77512428,22847683.014374666,34.1,2066.019680217508
162,2024-04-13 16:54:12.426042+00:00,G21,15766676.585576387,1945987.709560487,21846725.91229256,21698137.48995859,31.9,-1655.4040395370146
163,2024-04-13 16:54:12.426042+00:00,G27,23089729.2248308,13304708.875545513,-3080499.386569507,22227165.44356444,45.9,3017.2469927954044
164,2024-04-13 16:54:12.426042+00:00,G28,5164818.862728585,25834729.557916876,-3396819.404655356,23747303.298424095,38.9,-2450.0938588752506
165,2024-04-13 16:54:12.426042+00:00,G32,7765885.495147011,17831990.436994627,18387047.73219449,21304032.969284218,41.6,1515.9869632066225
166,2024-04-13 16:54:13.426042+00:00,G02,14642830.723245883,-4823374.291243066,22094354.23959723,22739009.597973317,44.3,-2501.350620074698
167,2024-04-13 16:54:13.426042+00:00,G03,23133378.199593894,-12045788.929652201,4509366.290638554,24078630.32231927,50.4,-2499.331824693237
168,2024-04-13 16:54:13.426042+00:00,G08,25042184.96815563,4798098.803862259,8073780.573018595,21203036.442977104,45.8,1111.147173518074
169,2024-04-13 16:54:13.426042+00:00,G10,-1667110.1090945918,17357014.969111905,20142428.088451974,22848077.56250263,28.2,2027.7962248204467
170,2024-04-13 16:54:13.426042+00:00,G21,15767117.449894952,1948606.2950457912,21846262.10807747,21697827.50381351,45.9,-1649.6580770374605
171,2024-04-13 16:54:13.426042+00:00,G27,23089310.776671335,13304771.179464707,-3083619.307915232,22227736.553608976,40.6,3021.4083042882203
172,2024-04-13 16:54:13.426042+00:00,G32,7763759.798089295,17831142.075530328,18388768.238986365,21304325.539498508,35.3,1512.0463297514557
173,2024-04-13 16:54:14.426042+00:00,G02,14643287.310126511,-4820722.780424845,22094663.747421592,22738532.33646084,44.5,-2501.330427313083
174,2024-04-13 16:54:14.426042+00:00,G03,23133009.130897384,-12045277.746672297,4512532.007179211,24078154.880060162,49.7,-2500.987791405679
175,2024-04-13 16:54:14.426042+00:00,G08,25043024.55582579,4798744.400358731,8070873.551413177,21203251.401712034,45.5,1110.397397048108
176,2024-04-13 16:54:14.426042+00:00,G21,-1669245.24120552,17358348.87756475,20141056.966447588,22846127.11547029,48.3,-1647.981276523352
177,2024-04-13 16:54:14.426042+00:00,G27,15767558.46115787,1951224.7872308223,21845797.862053484,21697512.143001363,44.2,3020.1025057037846
178,2024-04-13 16:54:14.426042+00:00,G32,23088891.98360555,13304833.340450536,-3086739.165488559,22228315.760554545,43.2,1518.1285177579011
179,2024-04-13 16:54:14.426042+00:00,G10,7761633.857180767,17830293.748261448,18390488.363503415,21304613.36325358,30.2,1547.27882430542
180,2024-04-13 16:54:15.426042+00:00,G02,14643744.063161507,-4818071.263615242,22094972.804892883,22738056.57566709,46.9,-2501.60783739527
181,2024-04-13 16:54:15.426042+00:00,G03,23132639.762490105,-12044766.31495491,4515697.626714193,24077677.902181897,49.2,-2501.8924591780337
182,2024-04-13 16:54:15.426042+00:00,G08,25043863.849033836,4799389.799973645,8067966.361552469,21203459.764264666,43.7,1109.6565150088534
183,2024-04-13 16:54:15.426042+00:00,G21,-1671380.135772013,17359682.81341338,20139685.4305854,22846521.03539041,48.3,-1648.0899328120422
184,2024-04-13 16:54:15.426042+00:00,G27,15767999.619334348,1953843.1859772252,21845333.174247317,21697200.342033632,43.4,3019.290948998877
185,2024-04-13 16:54:15.426042+00:00,G32,23088472.845601223,13304895.35855615,-3089858.959369111,22228889.24382869,43.7,1518.7923147309907
186,2024-04-13 16:54:15.426042+00:00,G10,7759507.672492773,17829445.45525,18392208.10568285,21304901.15210821,31.1,1549.915257675527
187,2024-04-13 16:54:16.426042+00:00,G02,14644200.982348522,-4815419.740862699,22095281.41200806,22737580.500769418,45.2,-2501.252861466879
188,2024-04-13 16:54:16.426042+00:00,G03,23132270.094419267,-12044254.63447146,4518863.149127351,24077203.92574108,47.2,-2501.430429561081
189,2024-04-13 16:54:16.426042+00:00,G08,25044702.84773023,4800035.002732796,8065059.003529672,21203664.846176356,42.0,1110.1771196604905
190,2024-04-13 16:54:16.426042+00:00,G10,-1673514.7927087713,17361016.776570287,20138313.48093554,22849266.51175271,40.3,2073.0788132620883
191,2024-04-13 16:54:16.426042+00:00,G21,15768440.924419818,1956461.4913030537,21844868.04465799,21696883.166398842,48.2,-1648.4493960207917
192,2024-04-13 16:54:16.426042+00:00,G27,23088053.36264976,13304957.233831175,-3092978.689461055,22229460.03976931,42.8,3018.869465165167
193,2024-04-13 16:54:16.426042+00:00,G28,5163905.746021828,25836552.934658278,-3384265.9167641057,23745437.398310166,35.1,-2447.844769855371
